symbol,firstId,volume,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,quoteVolume,openTime,closeTime,lastId,count
COSBTC,5980033,9568140.00000000,0.00000000,0.000,0.00000017,0.00000017,0.00000017,806872.00000000,0.00000016,28838118.00000000,0.00000017,9531502.00000000,0.00000017,0.00000018,0.00000016,1.61803572,1695753140412,1695839540412,5980195,163
COSUSDT,36286658,79797480.80000000,-0.00002000,-0.449,0.00445738,0.00445000,0.00443000,300.00000000,0.00442000,102354.80000000,0.00443000,291481.80000000,0.00445000,0.00452000,0.00439000,355687.87153500,1695753143577,1695839543577,36288595,1938
TUSDBTUSD,-1,0.00000000,0.00000000,0.000,0.00000000,0.99750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
NPXSUSDT,-1,0.00000000,0.00000000,0.000,0.00000000,0.00703010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
NPXSUSDC,-1,0.00000000,0.00000000,0.000,0.00000000,0.00017020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
COCOSBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.00559000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
COCOSBTC,-1,0.00000000,0.00000000,0.000,0.00000000,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
COCOSUSDT,-1,0.00000000,0.00000000,0.000,0.00000000,1.75460000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
MTLUSDT,35881101,3603910.80000000,-0.03100000,-2.375,1.28490022,1.30600000,1.27400000,784.90000000,1.27300000,8671.10000000,1.27400000,294.20000000,1.30500000,1.30900000,1.25700000,4630665.77310000,1695753148471,1695839548471,35902319,21219
TOMOBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.03255000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
TOMOBTC,13038904,16595.20000000,-0.00000007,-0.144,0.00004824,0.00004868,0.00004867,41.00000000,0.00004859,1041.20000000,0.00004866,547.90000000,0.00004874,0.00004875,0.00004758,0.80057634,1695753149030,1695839549030,13039606,703
TOMOUSDT,34666462,1247435.30000000,0.00270000,0.212,1.26949849,1.27310000,1.27610000,23.40000000,1.27680000,945.40000000,1.27730000,16.90000000,1.27340000,1.28940000,1.25220000,1583617.23178000,1695753149036,1695839549036,34677393,10932
TOMOUSDC,-1,0.00000000,0.00000000,0.000,0.00000000,0.36700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
PERLBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.00007180,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
PERLBTC,-1,0.00000000,0.00000000,0.000,0.00000000,0.00000113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
PERLUSDC,-1,0.00000000,0.00000000,0.000,0.00000000,0.02447000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
PERLUSDT,22931623,57848690.70000000,-0.00054000,-3.199,0.01696122,0.01688000,0.01634000,3728.80000000,0.01635000,18190.50000000,0.01636000,2211.80000000,0.01688000,0.01759000,0.01621000,981184.32587400,1695753148212,1695839548212,22941631,10009
DENTUSDT,71973243,919063676.00000000,-0.00001300,-2.181,0.00059281,0.00059600,0.00058300,1758648.00000000,0.00058300,5094857.00000000,0.00058400,1718398.00000000,0.00059600,0.00060400,0.00057700,544832.65566800,1695753149120,1695839549120,71977642,4400
MFTUSDT,-1,0.00000000,0.00000000,0.000,0.00000000,0.00525400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
KEYUSDT,37680253,250689194.00000000,-0.00010400,-1.998,0.00518683,0.00520500,0.00510000,3707.00000000,0.00510000,96493.00000000,0.00510100,73766.00000000,0.00520400,0.00530900,0.00505800,1300282.58086100,1695753132865,1695839532865,37689119,8867
STORMUSDT,-1,0.00000000,0.00000000,0.000,0.00000000,0.00339700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
DOCKUSDT,17732731,16109352.00000000,-0.00042000,-2.720,0.01558121,0.01541000,0.01502000,3172.00000000,0.01503000,12091.00000000,0.01504000,7506.00000000,0.01544000,0.01625000,0.01493000,251003.27109000,1695753105212,1695839505212,17736160,3430
WANUSDT,15000306,1540136.00000000,-0.00350000,-1.888,0.18421491,0.18550000,0.18190000,95.00000000,0.18150000,1108.00000000,0.18190000,87.00000000,0.18540000,0.18730000,0.18080000,283716.00870000,1695753143224,1695839543224,15003639,3334
FUNUSDT,23257658,36049267.00000000,-0.00006700,-1.727,0.00387949,0.00388300,0.00381200,4976.00000000,0.00381000,9380.00000000,0.00381400,10681.00000000,0.00387900,0.00393100,0.00380100,139852.75810100,1695753148943,1695839548943,23259319,1662
CVCUSDT,29593136,2566033.00000000,-0.00060000,-0.798,0.07510232,0.07520000,0.07460000,863.00000000,0.07460000,2786.00000000,0.07470000,671.00000000,0.07520000,0.07580000,0.07420000,192715.03380000,1695753121159,1695839521159,29595105,1970
BTTTRX,-1,0.00000000,0.00000000,0.000,0.00000000,0.03945000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
WINTRX,8765364,183687125.20000000,-0.00000700,-0.972,0.00071780,0.00071900,0.00071300,172662.10000000,0.00071400,41426737.10000000,0.00071500,222402.70000000,0.00072000,0.00072900,0.00070900,131851.02411030,1695753148787,1695839548787,8765930,567
CHZBNB,7565862,107675.00000000,-0.00000140,-0.516,0.00027062,0.00027080,0.00027000,270.00000000,0.00026970,42.00000000,0.00027040,1734.00000000,0.00027140,0.00027290,0.00026830,29.13859550,1695753110809,1695839510809,7566010,149
CHZBTC,29093209,586674.00000000,-0.00000003,-1.364,0.00000219,0.00000219,0.00000217,1885.00000000,0.00000217,526445.00000000,0.00000219,340442.00000000,0.00000220,0.00000221,0.00000217,1.28280261,1695753146333,1695839546333,29094287,1079
CHZUSDT,166540164,33414179.00000000,-0.00030000,-0.522,0.05757599,0.05760000,0.05720000,178233.00000000,0.05720000,122926.00000000,0.05730000,829294.00000000,0.05750000,0.05840000,0.05680000,1923854.31930000,1695753140793,1695839540793,166547430,7267
BANDBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.02248000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
BANDBTC,15413365,34568.80000000,0.00000068,1.719,0.00003971,0.00003959,0.00004023,50.00000000,0.00004009,450.60000000,0.00004015,435.90000000,0.00003955,0.00004054,0.00003872,1.37262811,1695753143529,1695839543529,15414530,1166
BANDUSDT,48365299,651280.30000000,0.01700000,1.641,1.05165140,1.03500000,1.05300000,796.40000000,1.05200000,5214.30000000,1.05300000,449.50000000,1.03600000,1.08000000,1.01300000,684919.83740000,1695753148134,1695839548134,48371255,5957
BNBBUSD,210203989,13521.13600000,-0.10000000,-0.047,212.74385511,211.90000000,211.80000000,0.27600000,211.70000000,110.70000000,211.80000000,26.88900000,211.90000000,215.80000000,210.40000000,2876538.59810000,1695753148909,1695839548909,210214791,10803
BTCBUSD,992557559,867.52013000,85.65000000,0.328,26410.18017965,26146.23000000,26234.25000000,0.00174000,26236.22000000,0.04866000,26236.23000000,0.05841000,26148.60000000,26829.84000000,26087.54000000,22911362.94277360,1695753148231,1695839548231,992603013,45455
BUSDUSDT,461100398,106618587.00000000,0.00040000,0.040,1.00067886,1.00040000,1.00080000,2944.00000000,1.00070000,1850956.00000000,1.00080000,3616676.00000000,1.00040000,1.00100000,1.00040000,106690965.83780000,1695753148466,1695839548466,461225789,125392
BEAMBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.02177000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
BEAMBTC,-1,0.00000000,0.00000000,0.000,0.00000000,0.00000716,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
BEAMUSDT,-1,0.00000000,0.00000000,0.000,0.00000000,0.06520000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
XTZBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.00288300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
XTZBTC,26735227,103263.80000000,-0.00000013,-0.521,0.00002494,0.00002495,0.00002482,1287.50000000,0.00002482,400.00000000,0.00002487,879.60000000,0.00002495,0.00002514,0.00002476,2.57549824,1695753140401,1695839540401,26736607,1381
XTZUSDT,91649130,1032697.20000000,-0.00100000,-0.153,0.65762615,0.65300000,0.65200000,929.80000000,0.65200000,804.10000000,0.65300000,23100.80000000,0.65300000,0.66700000,0.64800000,679128.67870000,1695753141505,1695839541505,91654053,4924
RENUSDT,39168159,8218839.00000000,0.00037500,0.825,0.04599099,0.04545000,0.04582500,392.00000000,0.04582200,12267.00000000,0.04585300,638.00000000,0.04545000,0.04696700,0.04487400,377992.52062000,1695753149146,1695839549146,39171874,3716
RVNUSDT,56631740,37212874.30000000,-0.00002000,-0.138,0.01455973,0.01450000,0.01448000,4074.30000000,0.01448000,222236.30000000,0.01449000,1511.70000000,0.01450000,0.01481000,0.01434000,541809.50784100,1695753145862,1695839545862,56639152,7413
HCUSDT,-1,0.00000000,0.00000000,0.000,0.00000000,0.84230000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
HBARBNB,1788388,634520.00000000,-0.00000100,-0.429,0.00023167,0.00023350,0.00023210,300.00000000,0.00023210,10173.00000000,0.00023230,12955.00000000,0.00023310,0.00023380,0.00022900,146.99789330,1695753148910,1695839548910,1788656,269
HBARBTC,18692272,3054016.00000000,-0.00000002,-1.058,0.00000188,0.00000189,0.00000187,1446.00000000,0.00000187,698751.00000000,0.00000188,603377.00000000,0.00000189,0.00000189,0.00000186,5.72981566,1695753147933,1695839547933,18693094,823
HBARUSDT,67273452,58706851.00000000,-0.00020000,-0.405,0.04934548,0.04950000,0.04920000,320922.00000000,0.04920000,415108.00000000,0.04930000,1646843.00000000,0.04940000,0.05010000,0.04880000,2896917.95520000,1695753149035,1695839549035,67282600,9149
NKNBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.00074700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
NKNBTC,10344130,199495.00000000,-0.00000003,-0.926,0.00000323,0.00000324,0.00000321,4248.00000000,0.00000321,4238.00000000,0.00000322,7211.00000000,0.00000324,0.00000326,0.00000319,0.64464694,1695753097151,1695839497151,10344549,420
NKNUSDT,33038898,8175954.00000000,-0.00040000,-0.472,0.08509473,0.08480000,0.08440000,13869.00000000,0.08440000,8577.00000000,0.08450000,68733.00000000,0.08480000,0.08660000,0.08350000,695730.63180000,1695753148647,1695839548647,33043414,4517
XRPBUSD,98051346,14498274.00000000,-0.00160000,-0.317,0.50157881,0.50430000,0.50270000,4840.00000000,0.50260000,26671.00000000,0.50270000,255.00000000,0.50430000,0.50670000,0.49610000,7272027.07960000,1695753147145,1695839547145,98063333,11988
ETHBUSD,489616258,12488.21680000,8.07000000,0.509,1603.64088687,1584.17000000,1592.63000000,1.19920000,1592.62000000,6.82950000,1592.63000000,1.11830000,1584.56000000,1632.74000000,1582.53000000,20026615.06453300,1695753148966,1695839548966,489647117,30860
BCHABCBUSD,-1,0.00000000,0.00000000,0.000,0.00000000,220.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
LTCBUSD,44259424,25705.89400000,-0.31000000,-0.486,63.95397019,63.82000000,63.51000000,0.18000000,63.51000000,31.74700000,63.52000000,7.90700000,63.82000000,65.47000000,63.04000000,1643993.97856000,1695753146057,1695839546057,44267583,8160
LINKBUSD,39516344,874610.38000000,0.28400000,3.911,7.55644358,7.25700000,7.54600000,2.50000000,7.54700000,707.48000000,7.55000000,2.12000000,7.26200000,7.88800000,7.24700000,6608943.99315000,1695753148935,1695839548935,39531616,15273
ETCBUSD,23004917,26264.04000000,0.21000000,1.394,15.39976004,15.07000000,15.27000000,7.01000000,15.28000000,100.87000000,15.29000000,228.42000000,15.06000000,15.71000000,14.83000000,404459.91380000,1695753146995,1695839546995,23006949,2033
STXBNB,1281570,54275.40000000,-0.00003100,-1.420,0.00218087,0.00218000,0.00215200,4.70000000,0.00214400,2258.00000000,0.00215000,437.70000000,0.00218300,0.00222000,0.00212600,118.36739660,1695753146867,1695839546867,1281751,182
STXBTC,9564276,635288.80000000,-0.00000024,-1.366,0.00001758,0.00001761,0.00001733,202.90000000,0.00001732,2611.40000000,0.00001734,461.80000000,0.00001757,0.00001787,0.00001716,11.16772774,1695753146940,1695839546940,9566447,2172
STXUSDT,39225209,11612368.50000000,-0.00520000,-1.129,0.46335832,0.46030000,0.45520000,91.50000000,0.45510000,936.20000000,0.45530000,9298.40000000,0.46040000,0.47920000,0.44770000,5380687.58150000,1695753148228,1695839548228,39257859,32651
KAVABNB,1544288,2281.00000000,-0.00006600,-2.223,0.00292934,0.00295500,0.00290300,231.80000000,0.00289000,163.30000000,0.00290100,800.00000000,0.00296900,0.00296900,0.00289200,6.68183310,1695753110944,1695839510944,1544309,22
KAVABTC,12755516,30728.90000000,-0.00000046,-1.932,0.00002371,0.00002382,0.00002335,547.60000000,0.00002335,171.10000000,0.00002339,884.90000000,0.00002381,0.00002407,0.00002335,0.72857143,1695753138024,1695839538024,12755894,379
KAVAUSDT,68210653,4438768.10000000,-0.01100000,-1.763,0.62442968,0.62400000,0.61300000,5288.90000000,0.61300000,682.60000000,0.61400000,49458.30000000,0.62400000,0.63700000,0.60900000,2771698.54560000,1695753149026,1695839549026,68222461,11809
BUSDNGN,-1,0.00000000,0.00000000,0.000,0.00000000,462.64000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
BNBNGN,-1,0.00000000,0.00000000,0.000,0.00000000,43608.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
BTCNGN,8090324,13.27278000,50554.00000000,0.192,26553119.83159520,26290857.00000000,26341419.00000000,0.00107000,26341520.00000000,0.14007000,26443845.00000000,0.04244000,26290865.00000000,27433012.00000000,26198143.00000000,352433717.83840000,1695753149159,1695839549159,8093517,3194
ARPABNB,2862311,242533.00000000,0.00000000,0.000,0.00020172,0.00020150,0.00020210,4714.00000000,0.00020190,4661.00000000,0.00020210,5841.00000000,0.00020210,0.00020300,0.00019950,48.92317550,1695753135540,1695839535540,2862446,136
ARPABTC,8210837,434248.00000000,0.00000000,0.000,0.00000163,0.00000163,0.00000163,352.00000000,0.00000163,43883.00000000,0.00000164,332288.00000000,0.00000163,0.00000164,0.00000161,0.70714653,1695753148532,1695839548532,8211115,279
ARPAUSDT,48344922,54948447.40000000,0.00002000,0.047,0.04285033,0.04279000,0.04282000,1971.30000000,0.04280000,2102.50000000,0.04281000,12164.70000000,0.04280000,0.04350000,0.04238000,2354559.03549900,1695753139825,1695839539825,48358857,13936
TRXBUSD,27493331,7360070.10000000,0.00052000,0.615,0.08515267,0.08458000,0.08511000,282.90000000,0.08513000,23728.80000000,0.08514000,1836.50000000,0.08459000,0.08594000,0.08410000,626729.65668900,1695753147093,1695839547093,27496918,3588
EOSBUSD,22266713,130928.90000000,-0.00200000,-0.357,0.56194505,0.56100000,0.55900000,152.60000000,0.55800000,27710.40000000,0.55900000,152.80000000,0.56100000,0.57200000,0.55200000,73574.84740000,1695753122963,1695839522963,22267170,458
IOTXUSDT,62470617,23517719.00000000,-0.00001000,-0.068,0.01471933,0.01470000,0.01469000,5709.00000000,0.01469000,6712.00000000,0.01470000,41712.00000000,0.01470000,0.01495000,0.01455000,346165.12586000,1695753148293,1695839548293,62474387,3771
RLCUSDT,38039919,550448.60000000,0.00200000,0.208,0.96558294,0.96100000,0.96300000,109.30000000,0.96200000,8927.10000000,0.96400000,7405.30000000,0.96100000,0.98300000,0.95200000,531503.77880000,1695753149183,1695839549183,38045435,5517
MCOUSDT,-1,0.00000000,0.00000000,0.000,0.00000000,2.74400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
XLMBUSD,15697267,2204018.00000000,0.00070000,0.627,0.11244942,0.11180000,0.11240000,1236.00000000,0.11220000,32771.00000000,0.11240000,78849.00000000,0.11170000,0.11420000,0.11100000,247840.55340000,1695753146959,1695839546959,15698485,1219
ADABUSD,105891336,5870655.50000000,-0.00010000,-0.041,0.24505933,0.24400000,0.24390000,4448.00000000,0.24380000,13030.80000000,0.24390000,4098.80000000,0.24400000,0.24810000,0.24260000,1438658.91721000,1695753145012,1695839545012,105895337,4002
CTXCBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.00412200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
CTXCBTC,7254338,161724.00000000,-0.00000010,-2.137,0.00000460,0.00000467,0.00000458,32.00000000,0.00000459,831.00000000,0.00000460,32.00000000,0.00000468,0.00000471,0.00000453,0.74363155,1695753105850,1695839505850,7255565,1228
CTXCUSDT,29723885,2548217.00000000,-0.00130000,-1.066,0.12148411,0.12230000,0.12070000,125.00000000,0.12060000,64208.00000000,0.12070000,3309.00000000,0.12200000,0.12390000,0.11960000,309567.86700000,1695753123571,1695839523571,29726246,2362
BCHBNB,2905312,1046.11800000,0.06700000,6.634,1.06056282,1.01000000,1.07700000,0.44700000,1.07700000,1.09700000,1.07900000,1.40500000,1.01000000,1.10000000,1.00400000,1109.47385400,1695753148199,1695839548199,2907590,2279
BCHBTC,31031567,12239.17400000,0.00051000,6.227,0.00854442,0.00818000,0.00870000,0.27600000,0.00869000,127.49000000,0.00870000,11.44400000,0.00819000,0.00883000,0.00812000,104.57670080,1695753148623,1695839548623,31043018,11452
BCHUSDT,150274217,224778.19100000,14.30000000,6.679,225.47158183,214.00000000,228.40000000,0.08700000,228.30000000,82.00300000,228.40000000,49.76700000,214.10000000,236.70000000,211.90000000,50681094.28660000,1695753148934,1695839548934,150345720,71504
BCHUSDC,-1,0.00000000,0.00000000,0.000,0.00000000,114.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
BCHTUSD,585384,682.52300000,14.60000000,6.826,223.27451485,214.40000000,228.50000000,0.05600000,228.50000000,0.13800000,228.80000000,0.87600000,213.90000000,236.80000000,212.50000000,152389.99170000,1695753105800,1695839505800,586319,936
BCHPAX,-1,0.00000000,0.00000000,0.000,0.00000000,617.72000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
BCHBUSD,17758118,10203.23100000,14.30000000,6.682,224.85470974,214.10000000,228.30000000,0.39800000,228.10000000,10.68200000,228.30000000,22.54500000,214.00000000,237.00000000,211.90000000,2294244.54490000,1695753148199,1695839548199,17765070,6953
BTCRUB,7948630,30.60655000,8974.00000000,0.349,2590080.36595729,2575006.00000000,2583974.00000000,0.00906000,2582730.00000000,0.00708000,2583974.00000000,0.01168000,2575000.00000000,2638096.00000000,2545455.00000000,79273424.22469000,1695753146735,1695839546735,7952290,3661
ETHRUB,4157117,241.04560000,811.90000000,0.520,157157.92892772,155751.90000000,156831.90000000,0.00620000,156787.20000000,0.39960000,156874.20000000,0.12490000,156020.00000000,160505.80000000,154433.10000000,37882227.27314000,1695753147615,1695839547615,4158904,1788
XRPRUB,2042596,119498.00000000,-0.10000000,-0.202,49.28419304,49.68000000,49.41000000,254.00000000,49.47000000,1137.00000000,49.50000000,1297.00000000,49.51000000,50.08000000,48.58000000,5889362.50000000,1695753118925,1695839518925,2043181,586
BNBRUB,2480918,263.68200000,-38.08000000,-0.183,20919.28584060,20865.95000000,20820.15000000,0.13000000,20834.22000000,1.48900000,20851.61000000,0.94000000,20858.23000000,21211.80000000,20565.55000000,5516039.12902000,1695753146448,1695839546448,2481832,915
TROYBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.00001060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
TROYBTC,-1,0.00000000,0.00000000,0.000,0.00000000,0.00000018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
TROYUSDT,31920722,58543729.00000000,0.00000300,0.129,0.00233808,0.00232400,0.00232600,5372.00000000,0.00233100,6566.00000000,0.00233200,75000.00000000,0.00232300,0.00235800,0.00231500,136880.17406500,1695753143414,1695839543414,31922299,1578
BUSDRUB,3231342,136306.00000000,0.05000000,0.051,98.04313339,98.46000000,98.41000000,2.00000000,98.41000000,660.00000000,98.42000000,2.00000000,98.36000000,98.61000000,97.21000000,13363867.34000000,1695753130219,1695839530219,3232196,855
QTUMBUSD,6800210,6738.60000000,-0.05500000,-2.122,2.56995029,2.60500000,2.53700000,29.40000000,0.00000000,0.00000000,0.00000000,0.00000000,2.59200000,2.60700000,2.53400000,17317.86700000,1690254019510,1690340419510,6800393,184
VETBUSD,28179751,12685317.30000000,-0.00019000,-1.147,0.01650428,0.01657000,0.01637000,627.20000000,0.01636000,91415.80000000,0.01638000,12183.90000000,0.01656000,0.01683000,0.01628000,209362.07704800,1695753149138,1695839549138,28181499,1749
VITEBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.00070700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
VITEBTC,6160611,10514896.00000000,-0.00000003,-6.250,0.00000049,0.00000047,0.00000045,352740.00000000,0.00000045,1096545.00000000,0.00000046,1131892.00000000,0.00000048,0.00000052,0.00000045,5.12715663,1695753103740,1695839503740,6161771,1161
VITEUSDT,21199615,146587746.50000000,-0.00062000,-4.948,0.01268313,0.01252000,0.01191000,1354.80000000,0.01189000,9442.70000000,0.01191000,54629.70000000,0.01253000,0.01348000,0.01180000,1859191.08664400,1695753111334,1695839511334,21216519,16905
FTTBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.00513000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
FTTBTC,-1,0.00000000,0.00000000,0.000,0.00000000,0.00008560,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
FTTUSDT,48665126,4792216.20000000,-0.03170000,-2.690,1.14501496,1.17970000,1.14690000,348.76000000,1.14660000,3.89000000,1.14690000,1130.05000000,1.17860000,1.20880000,1.10900000,5487159.25692300,1695753145835,1695839545835,48695173,30048
BTCTRY,42432449,326.59670000,4960.00000000,0.690,726829.42049595,718584.00000000,723660.00000000,0.00102000,723659.00000000,0.02774000,723660.00000000,0.00174000,718700.00000000,737322.00000000,717500.00000000,237380090.19689000,1695753143411,1695839543411,42457383,24935
BNBTRY,20758558,3155.11100000,20.00000000,0.344,5857.90890780,5821.00000000,5842.00000000,1.72500000,5842.00000000,0.57600000,5843.00000000,1.00500000,5822.00000000,5929.00000000,5792.00000000,18482352.83200000,1695753149198,1695839549198,20770523,11966
BUSDTRY,42587676,8099450.00000000,0.10000000,0.364,27.51271375,27.48000000,27.58000000,2229.00000000,27.57000000,31478.00000000,27.58000000,66933.00000000,27.48000000,27.59000000,27.43000000,222837849.41000000,1695753148130,1695839548130,42613469,25794
ETHTRY,19796967,991.99560000,380.00000000,0.873,44138.40164291,43542.00000000,43922.00000000,0.00080000,43927.00000000,0.02780000,43928.00000000,0.00790000,43542.00000000,44872.00000000,43521.00000000,43785100.22080000,1695753147494,1695839547494,19808847,11881
XRPTRY,14803704,1851279.00000000,-0.00700000,-0.050,13.80982411,13.86400000,13.85600000,115.00000000,13.85900000,3004.00000000,13.86600000,10214.00000000,13.86300000,13.92700000,13.64100000,25565837.36900000,1695753145938,1695839545938,14808427,4724
USDTTRY,148840202,72053334.00000000,0.08000000,0.291,27.49694206,27.48000000,27.56000000,3157.00000000,27.56000000,367647.00000000,27.57000000,2605494.00000000,27.48000000,27.57000000,27.40000000,1981246350.31000000,1695753148846,1695839548846,148938126,97925
USDTRUB,12981239,1526637.00000000,0.10000000,0.102,98.00474812,98.32000000,98.41000000,39.00000000,98.38000000,94.00000000,98.40000000,33.00000000,98.31000000,98.67000000,97.16000000,149617674.65000000,1695753123722,1695839523722,12988931,7693
BTCEUR,127861757,613.88010000,234.49000000,0.947,25066.03628400,24762.35000000,24996.85000000,0.02011000,24996.84000000,0.06399000,24996.85000000,0.00878000,24762.36000000,25459.99000000,24700.00000000,15387540.86062470,1695753149145,1695839549145,127892248,30492
ETHEUR,90209831,7683.81140000,16.75000000,1.116,1522.43881982,1500.42000000,1517.29000000,0.02330000,1517.46000000,1.13190000,1517.47000000,0.06800000,1500.54000000,1549.45000000,1498.96000000,11698132.75951500,1695753148881,1695839548881,90230384,20554
BNBEUR,32125116,3891.36500000,1.20000000,0.599,202.01680696,200.60000000,201.70000000,0.57200000,201.70000000,15.63800000,201.80000000,6.00500000,200.50000000,204.80000000,199.60000000,786121.13200000,1695753146929,1695839546929,32131405,6290
XRPEUR,22136318,1511843.00000000,0.00130000,0.272,0.47598397,0.47760000,0.47890000,21.00000000,0.47900000,321.00000000,0.47910000,690.00000000,0.47760000,0.48090000,0.46980000,719613.03170000,1695753148741,1695839548741,22139850,3533
